,time_step,stimulus,type,familiarity,novelty,n_fam,steady
0,0,0,fam,0.06666666666666667,2.70805020110221,1,2.873108138255303
1,1,1,fam,0.05,2.995732273553991,1,2.873108138255303
2,2,2,fam,0.047619047619047616,3.044522437723423,1,2.873108138255303
3,3,0,fam,0.056603773584905655,2.8716796248840124,1,2.873108138255303
4,4,1,fam,0.05649717514124293,2.8735646395797834,1,2.873108138255303
5,5,2,fam,0.056475903614457826,2.873941216500069,1,2.873108138255303
6,6,0,fam,0.056546946766056774,2.872684069636116,1,2.873108138255303
7,7,1,fam,0.056546095232358526,2.8726991286297237,1,2.873108138255303
8,8,3,nov,0.0470588589619644,3.056356142428966,1,2.873108138255303
9,9,0,fam,0.056546493221118974,2.872692090347801,1,2.873108138255303
10,10,1,fam,0.05654648640892947,2.8726922108184003,1,2.873108138255303
11,11,2,fam,0.04713472028391738,3.054745388512141,1,2.873108138255303
12,12,0,fam,0.05654648959282777,2.872692154512546,1,2.873108138255303
13,13,1,fam,0.05654648953833026,2.8726921554763107,1,2.873108138255303
14,14,2,fam,0.056471195409780066,2.8740245865860854,1,2.873108138255303
0,0,0,fam,0.06666666666666667,2.70805020110221,3,2.8726921816337914
1,1,1,fam,0.05,2.995732273553991,3,2.8726921816337914
2,2,2,fam,0.047619047619047616,3.044522437723423,3,2.8726921816337914
3,3,0,fam,0.056603773584905655,2.8716796248840124,3,2.8726921816337914
4,4,1,fam,0.05649717514124293,2.8735646395797834,3,2.8726921816337914
5,5,2,fam,0.056475903614457826,2.873941216500069,3,2.8726921816337914
6,6,0,fam,0.056546946766056774,2.872684069636116,3,2.8726921816337914
7,7,1,fam,0.056546095232358526,2.8726991286297237,3,2.8726921816337914
8,8,2,fam,0.056545924928696416,2.8727021404012327,3,2.8726921816337914
9,9,0,fam,0.056546493221118974,2.872692090347801,3,2.8726921816337914
10,10,1,fam,0.05654648640892947,2.8726922108184003,3,2.8726921816337914
11,11,2,fam,0.05654648504649177,2.872692234912518,3,2.8726921816337914
12,12,0,fam,0.05654648959282777,2.872692154512546,3,2.8726921816337914
13,13,1,fam,0.05654648953833026,2.8726921554763107,3,2.8726921816337914
14,14,3,nov,0.04705882353167944,3.0563568953222378,3,2.8726921816337914
15,15,0,fam,0.05654648956380144,2.872692155025864,3,2.8726921816337914
16,16,1,fam,0.05654648956336547,2.872692155033574,3,2.8726921816337914
17,17,2,fam,0.04713472485739229,3.0547452914822943,3,2.8726921816337914
18,18,0,fam,0.05654648956356924,2.8726921550299704,3,2.8726921816337914
19,19,1,fam,0.05654648956356575,2.872692155030032,3,2.8726921816337914
