exp_id,id_in_exp,yres,ypred,w
0,0,0.00017785228022104644,0.0015638731176909366,0.05
0,1,0.00045850899190193846,0.0024871769282530523,0.05
0,2,0.0009502165263177298,0.004474417664580447,0.05
0,3,0.0010518207723188872,0.00836821355030089,0.05
0,4,0.0005357863915891292,0.01615293989317155,0.05
1,0,2.8741159741555885e-20,-1.695321790739324e-10,0.05
1,1,0.00020904331967711235,0.009341669540465182,0.05
1,2,9.855375977088327e-05,0.019072575370677285,0.05
1,3,0.00010172245688788478,0.028414244852868736,0.05
1,4,1.6441803952807566e-05,0.03814515056348481,0.05
1,5,3.348728624104051e-05,0.047486820045676253,0.05
1,6,0.00039555483865826426,0.06188856049738805,0.05
2,0,0.00038849577165508454,0.007589703917619998,0.05
2,1,5.232539461895581e-05,0.013966370577714406,0.05
2,2,2.5294436361685394e-06,0.020490422470970698,0.05
2,3,0.00015043109237777204,0.02706503535982559,0.05
3,0,1.677884627670677e-05,0.07220380099644723,0.05
3,1,1.792156081807954e-05,0.07283338644799639,0.05
3,2,4.771661612080726e-06,0.07331558666638369,0.05
3,3,4.191133841297618e-06,0.07374722588917237,0.05
