outer_resampling_id,train_mse
0,7.387149899195171e-06
1,7.997678935971108e-06
2,8.1210965139111e-06
3,7.887164557232433e-06
4,7.96991213105271e-06
5,8.173280825989756e-06
6,7.992839622511505e-06
7,8.154289845921722e-06
8,8.00823346598601e-06
9,7.797112042672442e-06
10,7.830694751209253e-06
11,7.810734605579693e-06
12,8.120298091790228e-06
13,7.085364590297475e-06
14,7.142260393616637e-06
15,7.533489158033936e-06
16,5.389566072302617e-06
17,7.700913475515116e-06
18,8.022659664832711e-06
19,7.793250495111034e-06
