outer_resampling_id,train_mse
0,3.125366411600337e-06
1,3.756676435056771e-06
2,3.971377808038859e-06
3,3.7851298381869656e-06
4,3.854839164737932e-06
5,3.994243524753924e-06
6,3.744616114901025e-06
7,3.950415442918088e-06
8,3.886217786658893e-06
9,3.7072706696742436e-06
10,3.736495917072945e-06
11,3.7191498888048344e-06
12,3.9018893561372e-06
13,3.987313237399907e-06
14,3.941906908180734e-06
15,3.870547918735684e-06
16,2.9514960026672444e-06
17,3.975021253183552e-06
18,3.960240897524803e-06
19,3.374007865912823e-06
