exp_id,id_in_exp,yres,ypred,w
0,0,0.00027634510915322427,0.03152363104599065,0.05
0,1,7.481065212837009e-05,0.03254931512481596,0.05
0,2,6.946508897910461e-06,0.03266437694312892,0.05
0,3,6.617957871609554e-05,0.03266491679722355,0.05
0,4,4.4024328946304234e-05,0.03266491680939084,0.05
1,0,6.209225516963799e-26,-2.491831759361735e-13,0.05
1,1,7.858674996449029e-05,0.03266491680527744,0.05
1,2,1.3431615219755483e-05,0.032664916809390834,0.05
1,3,3.4048195841329634e-05,0.032664916809390834,0.05
1,4,9.09178114518375e-05,0.032664916809390834,0.05
1,5,8.163272826122832e-05,0.032664916809390834,0.05
1,6,8.714377817559384e-05,0.032664916809390834,0.05
2,0,2.8782318074259266e-05,0.03266491547689796,0.05
2,1,2.080823183462446e-06,0.022642505869472442,0.05
2,2,1.7608858747427492e-05,0.014703708929610877,0.05
2,3,4.212357990800197e-05,0.008309731907848339,0.05
3,0,0.00026763978292442545,0.05994030003562335,0.05
3,1,1.8569776927615173e-06,0.06996270968763031,0.05
3,2,5.767234081887402e-06,0.07790150662749187,0.05
3,3,0.0001586462083586354,0.08429548364925442,0.05
