resampling_id,shift,coef
0,0.05648059934437707,0.006802338351495424
1,0.0565796370108477,0.006761618368287903
2,0.05680486382569042,0.006669014892811187
3,0.05685458117544652,0.006648573279843751
4,0.05641762134570966,0.0068282321668443795
5,0.05649090865825366,0.006798099609783359
6,0.05661716794412036,0.00674618728002534
7,0.05676950404658984,0.006683553296859942
8,0.05699412301813562,0.006591199740123523
9,0.057090979793662656,0.006551376444466957
10,0.05699642476091829,0.006590253363549869
11,0.056745840983666695,0.006693282519682037
12,0.05629897795702325,0.006877013170750898
13,0.05587080054129176,0.0070530611108910015
14,0.05557066978248572,0.0071764618319921075
15,0.0551142808385669,0.00736410912614552
16,0.05469967787413992,0.0068059118086673705
17,0.057759338243453445,0.00679633804073462
18,0.05590534842924142,0.006797165613358412
19,0.05757524615224613,0.006802731525621241
