,time_step,stimulus,type,familiarity,novelty,n_fam,steady
0,0,0,fam,0.001949317738791423,6.240275845170769,1,4.055167454650518
1,1,1,fam,0.0019298245614035087,6.250326181024271,1,4.055167454650518
2,2,2,fam,0.0019105263157894736,6.2603765168777725,1,4.055167454650518
3,3,0,fam,0.01169242105263158,4.448814420353537,1,4.055167454650518
4,4,1,fam,0.011673506842105264,4.450433377216089,1,4.055167454650518
5,5,2,fam,0.01165478177368421,4.452038730506328,1,4.055167454650518
6,6,0,fam,0.021146144454947367,3.8562976853820095,1,4.055167454650518
7,7,1,fam,0.021127792015387892,3.8571659480632157,1,4.055167454650518
8,8,3,nov,0.0017987226012240154,6.320678531998781,1,4.055167454650518
9,9,0,fam,0.030319082818490977,3.495977968715278,1,4.055167454650518
10,10,1,fam,0.030301275464738858,3.4965654728069273,1,4.055167454650518
11,11,2,fam,0.02048264618452426,3.8881772789287705,1,4.055167454650518
12,12,0,fam,0.039219575739698975,3.2385792757202028,1,4.055167454650518
13,13,1,fam,0.03920229728216065,3.239019929766124,1,4.055167454650518
14,14,2,fam,0.029675291110197705,3.517440528586832,1,4.055167454650518
0,0,0,fam,0.001949317738791423,6.240275845170769,3,3.324915549181144
1,1,1,fam,0.0019298245614035087,6.250326181024271,3,3.324915549181144
2,2,2,fam,0.0019105263157894736,6.2603765168777725,3,3.324915549181144
3,3,0,fam,0.01169242105263158,4.448814420353537,3,3.324915549181144
4,4,1,fam,0.011673506842105264,4.450433377216089,3,3.324915549181144
5,5,2,fam,0.01165478177368421,4.452038730506328,3,3.324915549181144
6,6,0,fam,0.021146144454947367,3.8562976853820095,3,3.324915549181144
7,7,1,fam,0.021127792015387892,3.8571659480632157,3,3.324915549181144
8,8,2,fam,0.021109623100224014,3.8580262713682663,3,3.324915549181144
9,9,0,fam,0.030319082818490977,3.495977968715278,3,3.324915549181144
10,10,1,fam,0.030301275464738858,3.4965654728069273,3,3.324915549181144
11,11,2,fam,0.030283646184524258,3.4971474420571056,3,3.324915549181144
12,12,0,fam,0.039219575739698975,3.2385792757202028,3,3.324915549181144
13,13,1,fam,0.03920229728216065,3.239019929766124,3,3.324915549181144
14,14,3,nov,0.0016934616233313412,6.38098054711979,3,3.324915549181144
