outer_resampling_id,train_mse
0,4.893277143059792e-06
1,4.954640528278622e-06
2,5.0974043632530786e-06
3,4.9396084248223565e-06
4,5.001961450976612e-06
5,5.1100838505000095e-06
6,4.810459830916659e-06
7,5.0445857945313386e-06
8,5.029377628361806e-06
9,4.868544579282543e-06
10,4.8953536274733095e-06
11,4.879458505522695e-06
12,4.987005742220908e-06
13,4.872538883420314e-06
14,4.581416660620941e-06
15,4.676711007878836e-06
16,2.9500562757702204e-06
17,4.96836116284475e-06
18,4.973865286477284e-06
19,4.524911617894441e-06
