outer_resampling_id,train_mse
0,2.8262653831081706e-06
1,2.8550323858499068e-06
2,2.9033727122878008e-06
3,2.7929411411130218e-06
4,2.8458719606161683e-06
5,2.9142478154884995e-06
6,2.5406339120079994e-06
7,2.8105746835786184e-06
8,2.8672696394713575e-06
9,2.7342394595825525e-06
10,2.7572979740740844e-06
11,2.7436534202463452e-06
12,2.748841802775021e-06
13,2.9139154049659197e-06
14,2.8447526257068484e-06
15,2.838465445660042e-06
16,1.6593744939990553e-06
17,2.8628572680143904e-06
18,2.8596014300111393e-06
19,2.4008369227205233e-06
