outer_resampling_id,train_mse
0,1.2970895560510725e-05
1,1.2967522030343772e-05
2,1.2865754317892133e-05
3,1.289732714505544e-05
4,1.2938457305259345e-05
5,1.2976482017832631e-05
6,1.1486678428058447e-05
7,1.171353707953659e-05
8,1.094729603097025e-05
9,1.0835656614283652e-05
10,1.1258762300820108e-05
11,1.1609411508436063e-05
12,1.2785552759549787e-05
13,1.2370790804829803e-05
14,1.2170450708585098e-05
15,1.1725895542476519e-05
16,1.259764203880901e-05
17,1.2927144455936837e-05
18,1.2972345795047085e-05
19,1.2816516959792403e-05
