,n_fam,nt_norm,steady
0,1,47.685807019397316,13.81651105763054
1,3,89.13233869362281,13.816511057297854
2,8,192.74866787835487,13.816511057297854
3,18,399.9813262478189,13.816511057297854
4,38,inf,13.816511057297854
