,dN,tr_norm,steady
0,0.0,0.0,13.816511057297854
1,73.33333333333334,497.35838008671374,13.816511057297854
2,146.66666666666669,inf,13.816511057297854
3,220.0,inf,13.816511057297854
4,293.33333333333337,inf,13.816511057297854
5,366.6666666666667,inf,13.816511057297854
6,476.6666666666667,inf,13.816511057297854
