,n_fam,nt_norm,steady
0,1,1.8225214797359763,6.702392185680012
1,3,2.520353110950432,6.008126428498689
2,8,3.2689396191031195,5.267521933101837
3,18,3.8787282186834355,4.670371600675771
4,38,4.340418952971053,4.22471296496386
