outer_resampling_id,train_mse
0,7.1680661975582745e-06
1,7.806437457207544e-06
2,7.935293399172363e-06
3,7.70397247656465e-06
4,7.78600735203334e-06
5,7.98557715104899e-06
6,7.801596562313187e-06
7,7.965503321274874e-06
8,7.823948764609697e-06
9,7.614585551876376e-06
10,7.64793050488398e-06
11,7.628113006590514e-06
12,7.93070787582365e-06
13,7.025073119864693e-06
14,6.963720225065766e-06
15,7.3462518521381745e-06
16,5.260553469247006e-06
17,7.580230109918263e-06
18,7.82438562246246e-06
19,7.581443900499301e-06
