resampling_id,shift,coef
0,-0.0718191063712272,0.05546465298596327
1,-0.07124339453134497,0.05524419764111729
2,-0.06951352472912356,0.05458178457720424
3,-0.06711959941335882,0.053665087030858136
4,-0.0674532081178302,0.05379283465891261
5,-0.07207945269818673,0.055564346505035285
6,-0.07156075644197171,0.05536572394056338
7,-0.0693983499512984,0.05453768109764372
8,-0.0684602638269837,0.05417846302063953
9,-0.07142731505327693,0.05531462569084275
10,-0.07985745879720915,0.0585427514951514
11,-0.10092289957192312,0.0666092679164089
12,-0.0696924799856596,0.05465031129501456
13,-0.07065324025636277,0.05501821190452
14,-0.07108934295635419,0.05518520720399929
15,-0.07190801882398654,0.05549869992416448
16,-0.07469570607991888,0.055712840104280625
17,-0.07092574932399318,0.05553801950178342
18,-0.07249862431844878,0.055553101283852935
19,-0.07076747742389627,0.05567132346073348
