resampling_id,shift,coef
0,0.03959736701836189,0.007844261361886158
1,0.03978823358971113,0.007799471852807448
2,0.0403131579158338,0.007676291021799161
3,0.040392485842292714,0.007657675614935569
4,0.03934641582034811,0.007903150568530835
5,0.039729309238491446,0.00781329927552089
6,0.0397956941041861,0.007797721138795849
7,0.040225025145802215,0.007696972608289442
8,0.04068128861604204,0.007589904006919777
9,0.04097583497600025,0.007520784586110838
10,0.04105296295533975,0.007502685427591733
11,0.041159052380657146,0.007477790060923707
12,0.03891886660034448,0.008003480969687914
13,0.038108163898303224,0.00819372369148314
14,0.0377693035890608,0.008273241999953487
15,0.037198193049333805,0.008407261071618157
16,0.038570193755164656,0.007813890478430379
17,0.04117439274805539,0.007812785580242529
18,0.03892546545543975,0.007813059679990268
19,0.04024672120370024,0.00781357002155165
