n_fam,nt_norm,sample_id
1,1.0412201461125408,0
3,1.4816536829557607,0
8,1.6132875325956841,0
18,1.670441550103684,0
38,1.757540820386696,0
1,0.7763663874890834,1
3,1.2099918975666344,1
8,1.5811937506336295,1
18,1.7964725770529726,1
38,1.9301863871921843,1
1,0.7121238569693302,2
3,1.373706253461017,2
8,2.133757724902184,2
18,2.402773306429987,2
38,2.5750364944068176,2
1,0.8253785553858441,3
3,1.3815335365401582,3
8,1.9469519380330154,3
18,2.335724121156413,3
38,2.645661213197233,3
1,0.6212228863849654,4
3,0.7156024923718982,4
8,0.5677128044329647,4
18,0.427736214708446,4
38,0.36041670748192667,4
1,0.9184132314805047,5
3,1.1409916579061088,5
8,1.3005738180988466,5
18,1.4168290813385258,5
38,1.4050245532439993,5
1,0.7056093081995232,6
3,1.1479044513138692,6
8,1.3180556948329285,6
18,1.3000361392213564,6
38,1.2496315618811094,6
1,0.6068581192903184,7
3,0.997258569834415,7
8,1.3101168094852955,7
18,1.508719918476275,7
38,1.649782070334492,7
1,0.7641818180661546,8
3,1.4398385211013482,8
8,2.5980601372435865,8
18,3.6861481030875085,8
38,4.053665603631338,8
1,0.3395778998398944,9
3,0.5572586353376965,9
8,0.7258786668271657,9
18,0.8569056579808971,9
38,0.899868329632401,9
1,1.0858649407147252,10
3,1.7373009068084808,10
8,2.770364293353566,10
18,3.8220404061793705,10
38,4.207811115663432,10
1,0.6832007271793965,11
3,1.0637175209191554,11
8,1.4085345099790958,11
18,1.5632869040238198,11
38,1.627939631733842,11
1,0.7816837618344028,12
3,1.455167897308691,12
8,2.7128362937581816,12
18,3.4208643806696823,12
38,3.590850353118342,12
1,0.5420687822691379,13
3,0.9447329612451443,13
8,1.4233662663977622,13
18,1.6237100725476168,13
38,1.6505381115639235,13
1,0.49491762480071033,14
3,0.6768614762151055,14
8,0.7641091124650634,14
18,0.7758054999926671,14
38,0.7734797493188608,14
1,0.3665128396610231,15
3,0.7101577688353085,15
8,1.2246890293615504,15
18,1.692358290200456,15
38,1.9462118276374376,15
1,0.34611243480912535,16
3,0.6667063302335829,16
8,0.8325334642844255,16
18,0.8464918420570464,16
38,0.8481302179092716,16
1,0.5234722847998312,17
3,0.7636977857538998,17
8,0.9535896258390453,17
18,1.229357607696216,17
38,1.713508141839694,17
1,0.6327418269362912,18
3,0.7925446374101544,18
8,0.8797522085824627,18
18,0.9381933899726433,18
38,0.9600595415470063,18
1,0.6606631562839778,19
3,0.9205276395338355,19
8,1.0006170264817313,19
18,1.0496574029059356,19
38,1.1056399481806956,19
1,0.40928662951638684,20
3,0.7885974314091293,20
8,1.2715203226822231,20
18,1.9248555141903547,20
38,2.4521526753506295,20
1,0.4728678559841544,21
3,0.7054611564491224,21
8,0.7772186916720436,21
18,0.7779062499827427,21
38,0.7935068946717811,21
1,0.10182712498274116,22
3,0.16485985281125615,22
8,0.08699141891855033,22
18,0.021920907278192958,22
38,0.007413841599817728,22
1,0.8345983475780572,23
