resampling_id,train_rss,train_mse,train_nmse,outer_resampling_id
0,7.248272695485635e-05,4.8321817969904235e-06,0.00907352772965748,0
1,6.506837306304329e-05,5.422364421920274e-06,0.010521848389591937,0
2,6.416342855272806e-05,4.2775619035152035e-06,0.009836225260935479,0
3,3.327546072273815e-05,2.218364048182543e-06,0.015546975303384057,0
0,7.248272695485635e-05,4.8321817969904235e-06,0.00907352772965748,1
1,6.454560954746586e-05,5.378800795622155e-06,0.009781757190946806,1
2,6.416514592817985e-05,4.27767639521199e-06,0.0092365203003154,1
3,3.32329956352512e-05,2.21553304235008e-06,0.014373154956259257,1
0,7.248272695485635e-05,4.8321817969904235e-06,0.00907352772965748,2
1,5.900773775240273e-05,4.917311479366894e-06,0.008587190429070775,2
2,6.253183929951357e-05,4.168789286634238e-06,0.008642313459708569,2
3,3.088098616269118e-05,2.0587324108460787e-06,0.013533860814891432,2
0,7.248272695485635e-05,4.8321817969904235e-06,0.00907352772965748,3
1,5.986395619989719e-05,4.988663016658099e-06,0.008672631073531356,3
2,6.350390091750088e-05,4.2335933945000586e-06,0.008728269901684148,3
3,3.196213608865748e-05,2.130809072577165e-06,0.014743063514858996,3
0,7.248272695485635e-05,4.8321817969904235e-06,0.00907352772965748,4
1,6.433916607151226e-05,5.361597172626022e-06,0.009323615989495545,4
2,5.727269581822275e-05,3.8181797212148505e-06,0.00787673932253366,4
3,2.8585770774926416e-05,1.905718051661761e-06,0.012961811083659996,4
0,7.464762845019579e-05,5.331973460728271e-06,0.011807008738127693,5
1,6.28822848624226e-05,4.83709883557097e-06,0.009109872851678575,5
2,6.396000818515448e-05,4.264000545676965e-06,0.011753393436982843,5
3,3.347008232230372e-05,2.2313388214869146e-06,0.022676576260253357,5
0,6.616912866023478e-05,4.726366332873913e-06,0.008563903475271166,6
1,6.28822848624226e-05,4.83709883557097e-06,0.009109872851678575,6
2,5.695437660550635e-05,3.7969584403670904e-06,0.00820297422781397,6
3,2.5795846004293292e-05,1.719723066952886e-06,0.011161247736076747,6
0,7.425404636079725e-05,5.3038604543426605e-06,0.00943298593088209,7
1,6.28822848624226e-05,4.83709883557097e-06,0.009109872851678575,7
2,6.392285613339562e-05,4.261523742226375e-06,0.008990177085832614,7
3,3.3304613992112664e-05,2.220307599474178e-06,0.014276489718398887,7
0,7.261833792556239e-05,5.18702413754017e-06,0.009091565999314221,8
1,6.28822848624226e-05,4.83709883557097e-06,0.009109872851678575,8
2,6.324696190334017e-05,4.216464126889345e-06,0.00870363050384953,8
3,3.222550429708362e-05,2.1483669531389082e-06,0.014493864755917824,8
0,7.125438747299154e-05,5.089599105213681e-06,0.008928928624274053,9
1,6.28822848624226e-05,4.83709883557097e-06,0.009109872851678575,9
2,6.251521909346946e-05,4.167681272897964e-06,0.00859249112418906,9
3,3.1245151322306055e-05,2.083010088153737e-06,0.014678255017362665,9
0,7.367137098566167e-05,5.262240784690119e-06,0.009228683940674953,10
1,6.28822848624226e-05,4.83709883557097e-06,0.009109872851678575,10
2,6.384858003433898e-05,4.256572002289265e-06,0.008775137633822884,10
3,3.3052478783566993e-05,2.2034985855711327e-06,0.015422195276340808,10
0,7.44196049596533e-05,5.3156860685466645e-06,0.00932422852119648,11
1,6.28822848624226e-05,4.83709883557097e-06,0.009109872851678575,11
2,6.392201706375602e-05,4.261467804250402e-06,0.008785525194881141,11
