outer_resampling_id,train_mse
0,7.574992448477766e-06
1,8.22094814514595e-06
2,8.334379461629704e-06
3,8.095641800695183e-06
4,8.179695604566133e-06
5,8.39018682335498e-06
6,8.216314766517986e-06
7,8.373132230279043e-06
8,8.218714949933835e-06
9,8.004373126617243e-06
10,8.038389846598103e-06
11,8.018169249936655e-06
12,8.34065065244542e-06
13,7.195950686772786e-06
14,7.3486841380546644e-06
15,7.749781855751074e-06
16,5.571185596920551e-06
17,7.863555397525085e-06
18,8.247575073101034e-06
19,8.03044653785495e-06
