exp_id,id_in_exp,yres,ypred,w
0,0,0.0002566936854916771,0.03092166300643217,0.05
0,1,5.242074663473678e-05,0.03114021730576761,0.05
0,2,1.7302471622011546e-05,0.031140376023964238,0.05
0,3,9.330833535836157e-05,0.031140376023966486,0.05
0,4,6.6579463430261e-05,0.031140376023966486,0.05
1,0,0.0,0.0,0.05
1,1,5.388112017322201e-05,0.031140376023966486,0.05
1,2,4.581209523970577e-06,0.031140376023966486,0.05
1,3,5.416406506860734e-05,0.031140376023966486,0.05
1,4,0.0001223152824912554,0.031140376023966486,0.05
1,5,0.00011150565851522185,0.031140376023966486,0.05
1,6,0.00011793143290084201,0.031140376023966486,0.05
2,0,1.4748488005457184e-05,0.03114037602396656,0.05
2,1,0.00040844292127315804,0.0009900291619913976,0.05
2,2,0.00035619505543942086,2.6869484915312243e-05,0.05
2,3,0.0002190185234184003,7.255779751058238e-07,0.05
3,0,0.0006956868327498517,0.04992412403824564,0.05
3,1,0.00013166348244001395,0.0800744709002208,0.05
3,2,3.066535241061305e-05,0.08103763057729685,0.05
3,3,8.768027259165029e-05,0.08106377448423713,0.05
