outer_resampling_id,train_mse
0,7.598773460323196e-06
1,8.238320201601626e-06
2,8.351406797690048e-06
3,8.112499829325386e-06
4,8.196600064010692e-06
5,8.407341270187109e-06
6,8.233687765712982e-06
7,8.390350327713129e-06
8,8.23564409395412e-06
9,8.021187646553006e-06
10,8.055219924557865e-06
11,8.03498999564263e-06
12,8.35791964476664e-06
13,7.198883341748704e-06
14,7.3654677294260205e-06
15,7.766928443863555e-06
16,5.5820407109855006e-06
17,7.872875686784726e-06
18,8.265866298146985e-06
19,8.049821136076334e-06
