outer_resampling_id,train_mse
0,5.927917938493319e-06
1,6.131055729005626e-06
2,6.3086065914234435e-06
3,6.119171140283398e-06
4,6.1898471871256995e-06
5,6.333200247718635e-06
6,6.085932335604261e-06
7,6.290363621464483e-06
8,6.2217156858034846e-06
9,6.040352986048537e-06
10,6.0699270162477485e-06
11,6.052372556525445e-06
12,6.242368356599021e-06
13,5.849649344695238e-06
14,5.560158967425683e-06
15,5.766844382583092e-06
16,3.880357801711269e-06
17,6.114944762062902e-06
18,6.173216144199535e-06
19,5.799564944376317e-06
