,n_fam,nt_norm,steady
0,1,22.230606275126213,4.709864286089657
1,3,36.046450917533896,4.709530201646253
2,8,70.5852273127785,4.709530201312335
3,18,139.66278010259987,4.709530201312335
4,38,277.8178856822426,4.709530201312335
