resampling_id,shift,coef
0,0.0719722547394583,0.00025301517715190164
1,0.07197531926414416,0.00025227865400124464
2,0.07198365818269935,0.0002502744911381154
3,0.07199716682627083,0.00024702784451392876
4,0.07200835242758456,0.00024433951429369145
5,0.07197009024600179,0.0002535353881810198
6,0.07198370965697577,0.0002502621198895915
7,0.07198974428235566,0.00024881176730503986
8,0.07200123795009035,0.00024604939687498885
9,0.07198830661257917,0.00024915729464839397
10,0.07193572006354194,0.00026179586498376587
11,0.07177844790776282,0.00029959441307222777
12,0.0719850111042377,0.00024994933205580995
13,0.07198034108311613,0.00025107171775139506
14,0.07196635430133141,0.00025443327937845546
15,0.07193361667764121,0.00026230138951680563
16,0.07066961063164173,0.00025361359438675366
17,0.07338281914077731,0.00025350995539121277
18,0.0712154608319192,0.0002535200739728804
19,0.07261212701222367,0.00025357254759842074
