outer_resampling_id,train_mse
0,6.271681506072531e-06
1,6.734298311257307e-06
2,6.903509615744305e-06
3,6.694195469016806e-06
4,6.770246851980928e-06
5,6.9390763157520915e-06
6,6.723213515986207e-06
7,6.908290342489286e-06
8,6.80499153023327e-06
9,6.610380916907817e-06
10,6.641737091332355e-06
11,6.623113040786158e-06
12,6.866591823560672e-06
13,6.3822704093842035e-06
14,6.067896185243171e-06
15,6.32906285801327e-06
16,4.445655017546684e-06
17,6.7106095065711765e-06
18,6.767611010430764e-06
19,6.426075481051941e-06
