exp_id,id_in_exp,yres,ypred,w
0,0,0.00025215854136436127,0.030779500664830782,0.05
0,1,6.586671522134116e-05,0.03201583114790723,0.05
0,2,1.0425536620855302e-05,0.03207114004316457,0.05
0,3,7.619254367932395e-05,0.03207116596106193,0.05
0,4,5.2256041562427046e-05,0.03207116596106765,0.05
1,0,4.3816011001589644e-33,-6.619366359523368e-17,0.05
1,1,6.841218635552396e-05,0.03207116596106764,0.05
1,2,9.43206036042056e-06,0.03207116596106765,0.05
1,3,4.132990710013526e-05,0.03207116596106765,0.05
1,4,0.0001025932789882347,0.03207116596106765,0.05
1,5,9.271444494930233e-05,0.03207116596106765,0.05
1,6,9.858174537266178e-05,0.03207116596106765,0.05
2,0,2.2764024513310582e-05,0.032071165949043336,0.05
2,1,0.00010174947010779048,0.01111290576489986,0.05
2,2,0.00025535912698351385,0.002920039831604278,0.05
2,3,0.000199786683150485,0.0006654082778990392,0.05
3,0,0.0005595015918119607,0.05264621400680305,0.05
3,1,2.504476192805343e-05,0.07360447419096686,0.05
3,2,3.9656492640645584e-05,0.08179734012426243,0.05
3,3,0.00015257120433331549,0.08405197167796767,0.05
