resampling_id,train_rss,train_mse,train_nmse
0,0.00010724175659688514,5.644302978783428e-06,0.013029411904179144
1,0.00011106262318558265,5.845401220293824e-06,0.01296004379072647
2,0.00011425728031662914,6.01354106929627e-06,0.013051921941860067
3,0.00011080985064961526,5.832097402611329e-06,0.012670933843664554
4,0.00011209408512716493,5.899688690903417e-06,0.012804999001447973
5,0.00011468284308901543,6.03593910994818e-06,0.015721031966320468
6,0.00011026857085456801,5.8036089923456845e-06,0.012871633088836276
7,0.0001139494582152363,5.997339906065069e-06,0.013118822639009644
8,0.00011267359639438917,5.930189283915219e-06,0.012867201050373821
9,0.00010937863420869398,5.756770221510209e-06,0.012525069194637225
10,0.00010991556349936661,5.785029657861401e-06,0.012579480000235918
11,0.00010959684332985502,5.768254912097633e-06,0.012547143666686864
12,0.000113086975878952,5.95194609889221e-06,0.013068716690824008
13,0.00010620753292116687,5.5898701537456246e-06,0.012515822762409066
14,0.00010088382088296679,5.3096747833140416e-06,0.012006537705148715
15,0.00010452378408745859,5.501251794076768e-06,0.01270648147126009
16,6.98897491393454e-05,3.6784078494392317e-06,0.0097667020954128
17,0.00011117750885564132,5.851447834507438e-06,0.01439011440205307
18,0.00011213930717714741,5.902068798797232e-06,0.015529701898128684
19,0.00010513101041714978,5.53321107458683e-06,0.013996050660482953
