,n_fam,nt_norm,steady
0,1,12.268096698257315,1.3207874916785893
1,3,12.952803961896922,1.1926930598180814
2,8,13.728331683840139,1.1379221870532905
3,18,14.444556688564376,1.1170391194799079
4,38,15.125853537680355,1.1077575796872046
