resampling_id,train_rss,train_mse,train_nmse
0,5.838011543061613e-05,3.072637654242954e-06,0.007092932781941356
1,5.782964915622732e-05,3.043665745064596e-06,0.006748217933000754
2,5.5804097320550086e-05,2.9370577537131625e-06,0.006374654816265369
3,5.660741133845406e-05,2.979337438866003e-06,0.00647296932471002
4,5.8369851243201154e-05,3.0720974338526925e-06,0.006667844124299169
5,5.844032490985441e-05,3.0758065742028637e-06,0.008011156606196614
6,4.6040103209111294e-05,2.4231633267953314e-06,0.005374254071556098
7,5.504824331084359e-05,2.89727596372861e-06,0.006337618027282944
8,5.372372454724728e-05,2.82756444985512e-06,0.006135190382178638
9,5.583948663504608e-05,2.9389203492129517e-06,0.0063942417909747615
10,5.8142938696350095e-05,3.0601546682289524e-06,0.006654270889398604
11,5.841035941140322e-05,3.0742294427054323e-06,0.006687082847376576
12,5.5974449121454534e-05,2.9460236379712913e-06,0.006468598278516555
13,5.2531804044433324e-05,2.76483179181228e-06,0.006190509568636232
14,5.2640716774414376e-05,2.770564040758651e-06,0.006264956513802829
15,5.024854456174843e-05,2.6446602400920225e-06,0.006108487230977054
16,4.9794261689927375e-05,2.6207506152593357e-06,0.006958469961265939
17,5.77278736478202e-05,3.038309139358958e-06,0.007471931279356471
18,5.8423626583515385e-05,3.0749277149218623e-06,0.008090842787322633
19,5.45986241268294e-05,2.873611796148916e-06,0.007268693663645362
