,n_fam,nt_norm,steady
0,1,1.1018204349755951,2.3604372034478067
1,3,1.678185991685308,1.9739142109253318
2,8,2.4036208482142394,1.6077446005461695
3,18,3.104363856239435,1.3792662452145599
4,38,3.7977135891309883,1.2471441927897542
