outer_resampling_id,train_mse
0,1.2374994308339908e-05
1,1.2329961593059275e-05
2,1.2219367045145203e-05
3,1.2313582474801387e-05
4,1.2293590468752695e-05
5,1.2388012051777523e-05
6,1.0830325187663668e-05
7,1.1209237542118625e-05
8,1.0547098592858992e-05
9,1.0486977864731538e-05
10,1.090600692173315e-05
11,1.1240529434073058e-05
12,1.2213010601846556e-05
13,1.1776110589101177e-05
14,1.1541315710674763e-05
15,1.104788896050698e-05
16,1.195532410891872e-05
17,1.2344277287392236e-05
18,1.2382972861383642e-05
19,1.2192756479239231e-05
