resampling_id,shift,coef
0,-11324.394090931477,3238.5152359524004
1,-11056.553071038832,3161.919382490742
2,-10717.287779374363,3064.8979681630403
3,-10553.607156202908,3018.0893910751142
4,-10598.24732615876,3030.8553666445487
5,-10844.84378945365,3101.3758066533837
6,-11059.529082369221,3162.770447528704
7,-10904.776493188938,3118.5150655546654
8,-10622.055416801879,3037.663886948247
9,-10511.942997577447,3006.1744805436424
10,-10526.823054229397,3010.4298057334536
11,-10517.895020238228,3007.8766106195667
12,-10955.36868587773,3132.98317122066
13,-10844.843788937234,3101.375806505702
14,-10844.843789407612,3101.375806640218
15,-10844.843789435625,3101.375806648229
16,-11618.107014808407,3322.507121329334
17,-10956.862365161021,3133.4114948354763
18,-10893.433633201354,3115.271796840583
19,-10928.40053860172,3125.2718245527794
