outer_resampling_id,train_mse
0,4.967406349844439e-06
1,5.000932813126909e-06
2,5.135972434862996e-06
3,4.980058058403038e-06
4,5.041924671411367e-06
5,5.148138786245121e-06
6,4.845099400921535e-06
7,5.081070838213685e-06
8,5.06907913960997e-06
9,4.909444578919317e-06
10,4.936093446159433e-06
11,4.920294499414446e-06
12,5.0229100004167585e-06
13,4.888723789564735e-06
14,4.600287343281726e-06
15,4.705551065559193e-06
16,2.9424284876943596e-06
17,4.996239273207323e-06
18,5.008995956843031e-06
19,4.567586772032775e-06
