resampling_id,train_rss,train_mse,train_nmse
0,9.042666711488049e-05,4.7592982692042365e-06,0.01098645089702018
1,9.103871339184272e-05,4.791511231149617e-06,0.010623427381488679
2,9.34594443977331e-05,4.918918126196479e-06,0.01067612820494633
3,9.062088312134779e-05,4.769520164281463e-06,0.010362356849625828
4,9.174529323133081e-05,4.828699643754254e-06,0.010480467251077473
5,9.366107861136604e-05,4.929530453229792e-06,0.01283931206437255
6,8.82304026800521e-05,4.643705404213268e-06,0.010299121152805445
7,9.248552850347194e-05,4.867659394919575e-06,0.010647714031429133
8,9.22392543449197e-05,4.8546975971010366e-06,0.010533621614759705
9,8.933846154919272e-05,4.702024292062775e-06,0.010230246708978694
10,8.982234838864375e-05,4.727492020454934e-06,0.010279876654007036
11,8.95354620779604e-05,4.712392740945284e-06,0.010250425758835119
12,9.143802581235177e-05,4.812527674334304e-06,0.010566890173002583
13,8.898239786187764e-05,4.683284097993559e-06,0.010485959799481161
14,8.379321775592592e-05,4.410169355575049e-06,0.00997252502548826
15,8.569183078377956e-05,4.510096357041029e-06,0.010417166481280273
16,5.315571270971714e-05,2.7976690899851128e-06,0.007428213966973436
17,9.124283704438093e-05,4.802254581283207e-06,0.011809896416561992
18,9.14705214436687e-05,4.814237970719405e-06,0.012667368527991446
19,8.327996453046907e-05,4.383156027919425e-06,0.011087029392628463
