outer_resampling_id,train_mse
0,7.723710933471883e-06
1,8.379824176888714e-06
2,8.486696443659451e-06
3,8.244826434639999e-06
4,8.329732217381965e-06
5,8.544927287036488e-06
6,8.375256076204794e-06
7,8.52906564538631e-06
8,8.369206656163897e-06
9,8.152764135180835e-06
10,8.187064120456892e-06
11,8.16667354163954e-06
12,8.497565138973296e-06
13,7.262172663027078e-06
14,7.500678965507692e-06
15,7.904460862654824e-06
16,5.697272438622251e-06
17,7.970905751115738e-06
18,8.4097533850442e-06
19,8.199881562748686e-06
