outer_resampling_id,train_mse
0,7.646790896228621e-06
1,8.312226576694934e-06
2,8.421244765461847e-06
3,8.180408417340842e-06
4,8.265032392395975e-06
5,8.47867485477964e-06
6,8.307639854213432e-06
7,8.462428718708969e-06
8,8.30435650313011e-06
9,8.088609070837134e-06
10,8.122815151830704e-06
11,8.102480916581145e-06
12,8.43060815705767e-06
13,7.242922712283941e-06
14,7.43427566520052e-06
15,7.838207076860735e-06
16,5.64830777560617e-06
17,7.930634595891737e-06
18,8.339387427419377e-06
19,8.126519091775948e-06
