outer_resampling_id,train_mse
0,2.8288360248248955e-06
1,2.541852559337613e-06
2,2.304505188914369e-06
3,2.709320753510249e-06
4,3.102692107780557e-06
5,3.102845077819693e-06
6,2.7834892580473507e-06
7,3.0822055000156197e-06
8,3.09473013623685e-06
9,3.085254305268626e-06
10,3.0226496590857175e-06
11,2.983858748565795e-06
12,3.101117317521245e-06
13,3.0933523734203645e-06
14,3.100426708069432e-06
15,3.085777642322901e-06
16,2.614766311885055e-06
17,3.0688346436010988e-06
18,3.096916500478761e-06
19,2.860211041724754e-06
