resampling_id,train_rss,train_mse,train_nmse
0,0.0002731768492797484,1.4377728909460442e-05,0.0331898115519593
1,0.00027332920676963895,1.438574772471784e-05,0.031895145165983206
2,0.0002711369188408152,1.4270364149516589e-05,0.030972712552407203
3,0.0002714211454303916,1.4285323443704823e-05,0.031036585261674018
4,0.0002732608160358572,1.4382148212413537e-05,0.0312157815687104
5,0.0002734263143616463,1.4390858650612964e-05,0.03748201311312237
6,0.0002449635649449217,1.2892819207627457e-05,0.028594558754759882
7,0.0002468851489785431,1.2993955209397007e-05,0.028423500492097218
8,0.00023008042195273452,1.2109495892249185e-05,0.02627493167661152
9,0.00022600419451662834,1.1894957606138333e-05,0.02587999196623741
10,0.00023295042796013613,1.2260548840007165e-05,0.026660421475142748
11,0.0002381679724942175,1.2535156447064079e-05,0.027266549627660938
12,0.00027073663988549576,1.4249296836078724e-05,0.03128724963232235
13,0.00026349951886441204,1.3868395729705896e-05,0.031051594791632525
14,0.00025959150558705604,1.366271082037137e-05,0.030894896451067615
15,0.00025111112714371037,1.3216375112826861e-05,0.03052643866786332
16,0.00026687039354208265,1.4045810186425403e-05,0.037293646978391624
17,0.0002725350535343879,1.4343950186020414e-05,0.035275215637560135
18,0.00027342621861508275,1.4390853611320146e-05,0.03786564919218734
19,0.0002707921392188724,1.4252217853624863e-05,0.03605045251567023
