outer_resampling_id,train_mse
0,7.724255784116158e-06
1,8.379522733568236e-06
2,8.486447232460321e-06
3,8.2446015324896e-06
4,8.32950074376019e-06
5,8.54465877896662e-06
6,8.374954138391232e-06
7,8.528787867321929e-06
8,8.368971659888127e-06
9,8.152545326974962e-06
10,8.186843140212444e-06
11,8.166453865200935e-06
12,8.497279520312951e-06
13,7.261575418253132e-06
14,7.500408063637587e-06
15,7.904192339586355e-06
16,5.696726681233169e-06
17,7.970433181671096e-06
18,8.409501331005952e-06
19,8.199645011823142e-06
