resampling_id,shift,coef
0,-0.036904435837392995,0.029444170649162358
1,-0.03666246340044797,0.029379359275652356
2,-0.03402264497268663,0.028672294205430562
3,-0.032462491575520995,0.02825441320281208
4,-0.032892365268767196,0.02836955319498166
5,-0.03458404303839795,0.02882266248780185
6,-0.03733422697382429,0.029559288528811078
7,-0.03584405674259287,0.02916015224424412
8,-0.03312162285899098,0.028430958946387055
9,-0.03206130650432494,0.028146957346169028
10,-0.032204592498198736,0.028185335940793088
11,-0.032118620901874465,0.028162308784018656
12,-0.03633070274146392,0.029290498477055567
13,-0.033913114880441596,0.02864295699740514
14,-0.03389212010943712,0.028637333629874043
15,-0.034236794756374346,0.028729653389777777
16,-0.0460685225779255,0.02993645165806658
17,-0.03327872143593304,0.028816391994585078
18,-0.03333494079622265,0.028923024285301968
19,-0.03184343966328049,0.02922686766367361
