,subID,epi,it,simID
14,14,0,380,7
15,15,0,296,7
16,16,0,760,7
17,17,0,80,7
18,18,0,76,7
19,19,0,246,7
0,0,0,272,8
1,1,0,148,8
2,2,0,46,8
3,3,0,88,8
4,4,0,26,8
5,5,0,380,8
6,6,0,218,8
7,7,0,558,8
8,8,0,20,8
9,9,0,504,8
10,10,0,416,8
11,11,0,64,8
12,12,0,804,8
13,13,0,202,8
14,14,0,326,8
15,15,0,726,8
16,16,0,52,8
17,17,0,580,8
18,18,0,444,8
19,19,0,548,8
0,0,0,514,9
1,1,0,198,9
2,2,0,280,9
3,3,0,164,9
4,4,0,392,9
5,5,0,246,9
6,6,0,306,9
7,7,0,240,9
8,8,0,360,9
9,9,0,48,9
10,10,0,324,9
11,11,0,494,9
12,12,0,232,9
13,13,0,586,9
14,14,0,34,9
15,15,0,306,9
16,16,0,56,9
17,17,0,110,9
18,18,0,108,9
19,19,0,120,9
0,0,0,404,10
1,1,0,794,10
2,2,0,28,10
3,3,0,276,10
4,4,0,304,10
5,5,0,436,10
6,6,0,104,10
7,7,0,52,10
8,8,0,202,10
9,9,0,828,10
10,10,0,694,10
11,11,0,714,10
12,12,0,372,10
13,13,0,114,10
14,14,0,416,10
15,15,0,644,10
16,16,0,226,10
17,17,0,384,10
18,18,0,142,10
19,19,0,614,10
0,0,0,124,11
1,1,0,236,11
2,2,0,212,11
3,3,0,80,11
4,4,0,450,11
5,5,0,282,11
6,6,0,126,11
7,7,0,466,11
8,8,0,138,11
9,9,0,112,11
10,10,0,270,11
11,11,0,368,11
12,12,0,746,11
13,13,0,146,11
14,14,0,108,11
15,15,0,666,11
16,16,0,372,11
17,17,0,170,11
18,18,0,178,11
19,19,0,42,11
0,0,0,42,12
1,1,0,156,12
2,2,0,732,12
3,3,0,42,12
4,4,0,34,12
5,5,0,152,12
6,6,0,46,12
7,7,0,160,12
8,8,0,202,12
9,9,0,334,12
10,10,0,152,12
11,11,0,370,12
12,12,0,84,12
13,13,0,266,12
14,14,0,476,12
15,15,0,704,12
16,16,0,148,12
17,17,0,968,12
18,18,0,144,12
19,19,0,56,12
0,0,0,318,13
1,1,0,116,13
2,2,0,254,13
3,3,0,470,13
4,4,0,198,13
5,5,0,394,13
6,6,0,828,13
7,7,0,66,13
8,8,0,240,13
9,9,0,1052,13
10,10,0,340,13
11,11,0,576,13
12,12,0,306,13
13,13,0,584,13
14,14,0,246,13
15,15,0,180,13
16,16,0,174,13
17,17,0,60,13
18,18,0,96,13
19,19,0,786,13
0,0,0,186,14
1,1,0,330,14
2,2,0,96,14
3,3,0,576,14
4,4,0,266,14
5,5,0,132,14
6,6,0,482,14
7,7,0,310,14
8,8,0,34,14
9,9,0,388,14
10,10,0,398,14
11,11,0,440,14
12,12,0,316,14
13,13,0,120,14
14,14,0,126,14
15,15,0,80,14
16,16,0,42,14
17,17,0,230,14
18,18,0,22,14
19,19,0,224,14
0,0,0,482,15
1,1,0,494,15
2,2,0,164,15
3,3,0,142,15
4,4,0,44,15
5,5,0,368,15
6,6,0,106,15
7,7,0,450,15
8,8,0,354,15
9,9,0,52,15
10,10,0,70,15
11,11,0,1016,15
12,12,0,344,15
13,13,0,566,15
14,14,0,632,15
15,15,0,176,15
16,16,0,434,15
17,17,0,152,15
18,18,0,184,15
19,19,0,186,15
0,0,0,248,16
1,1,0,136,16
2,2,0,370,16
3,3,0,358,16
4,4,0,448,16
5,5,0,198,16
6,6,0,32,16
7,7,0,144,16
8,8,0,396,16
9,9,0,116,16
10,10,0,590,16
11,11,0,612,16
12,12,0,526,16
13,13,0,364,16
14,14,0,68,16
15,15,0,310,16
16,16,0,34,16
17,17,0,636,16
18,18,0,124,16
19,19,0,574,16
0,0,0,550,17
1,1,0,54,17
2,2,0,76,17
3,3,0,276,17
4,4,0,436,17
5,5,0,72,17
6,6,0,170,17
7,7,0,444,17
8,8,0,286,17
9,9,0,296,17
10,10,0,222,17
11,11,0,56,17
12,12,0,268,17
13,13,0,228,17
14,14,0,452,17
15,15,0,526,17
16,16,0,558,17
17,17,0,850,17
18,18,0,216,17
19,19,0,408,17
0,0,0,482,18
1,1,0,318,18
2,2,0,336,18
3,3,0,44,18
4,4,0,1220,18
5,5,0,336,18
6,6,0,252,18
7,7,0,116,18
8,8,0,330,18
9,9,0,432,18
10,10,0,596,18
11,11,0,556,18
12,12,0,128,18
13,13,0,452,18
14,14,0,224,18
15,15,0,136,18
16,16,0,372,18
17,17,0,612,18
18,18,0,166,18
19,19,0,130,18
0,0,0,156,19
1,1,0,124,19
2,2,0,350,19
3,3,0,316,19
4,4,0,44,19
5,5,0,636,19
6,6,0,300,19
7,7,0,44,19
8,8,0,186,19
9,9,0,354,19
10,10,0,614,19
11,11,0,262,19
12,12,0,358,19
13,13,0,88,19
14,14,0,276,19
15,15,0,94,19
16,16,0,218,19
17,17,0,204,19
18,18,0,120,19
19,19,0,352,19
