,n_fam,nt_norm,steady
0,1,8.525167676744218,1.7797705510329618
1,3,10.210069453286824,1.4337300823756152
2,8,13.649477835624532,1.3414749697510524
3,18,20.346970261068222,1.3382890837336525
4,38,33.735587281714885,1.3382851419395705
