outer_resampling_id,train_mse
0,7.722099577510063e-06
1,8.378233002741868e-06
2,8.485165810960376e-06
3,8.243324764362659e-06
4,8.3282226641763e-06
5,8.543374048037618e-06
6,8.373664367184809e-06
7,8.527501640375589e-06
8,8.367692893849503e-06
9,8.151269811534823e-06
10,8.185567174207525e-06
11,8.165178169111318e-06
12,8.495992092663959e-06
13,7.261594579642596e-06
14,7.499132832387536e-06
15,7.902907668179207e-06
16,5.696042518547839e-06
17,7.96988540893182e-06
18,8.408116762385686e-06
19,8.198177307277007e-06
