,time_step,stimulus,type,familiarity,novelty,n_fam,steady
0,0,0,fam,0.07692307692307693,2.5649493574615367,1,13.816511057605496
1,1,1,fam,7.6923076923077e-05,9.472704636443673,1,13.816511057605496
2,2,2,fam,7.692307692307707e-08,16.38045991542581,1,13.816511057605496
3,3,0,fam,9.99076923076925e-07,13.816434061185209,1,13.816511057605496
4,4,1,fam,9.990000769230787e-07,13.816510981297782,1,13.816511057605496
5,5,2,fam,9.990000000769247e-07,13.816511058220856,1,13.816511057605496
6,6,0,fam,9.990000009990788e-07,13.81651105729778,1,13.816511057605496
7,7,1,fam,9.990000009990018e-07,13.816511057297856,1,13.816511057605496
8,8,3,nov,7.692307692307746e-26,57.826991589318624,1,13.816511057605496
9,9,0,fam,9.990000009990018e-07,13.816511057297856,1,13.816511057605496
10,10,1,fam,9.990000009990018e-07,13.816511057297856,1,13.816511057605496
11,11,2,fam,9.990000009990044e-16,34.53977689424426,1,13.816511057605496
12,12,0,fam,9.990000009990018e-07,13.816511057297856,1,13.816511057605496
13,13,1,fam,9.990000009990018e-07,13.816511057297856,1,13.816511057605496
14,14,2,fam,9.990000000000018e-07,13.816511058297856,1,13.816511057605496
0,0,0,fam,0.07692307692307693,2.5649493574615367,3,13.816511057297854
1,1,1,fam,7.6923076923077e-05,9.472704636443673,3,13.816511057297854
2,2,2,fam,7.692307692307707e-08,16.38045991542581,3,13.816511057297854
3,3,0,fam,9.99076923076925e-07,13.816434061185209,3,13.816511057297854
4,4,1,fam,9.990000769230787e-07,13.816510981297782,3,13.816511057297854
5,5,2,fam,9.990000000769247e-07,13.816511058220856,3,13.816511057297854
6,6,0,fam,9.990000009990788e-07,13.81651105729778,3,13.816511057297854
7,7,1,fam,9.990000009990018e-07,13.816511057297856,3,13.816511057297854
8,8,2,fam,9.990000009990018e-07,13.816511057297856,3,13.816511057297854
9,9,0,fam,9.990000009990018e-07,13.816511057297856,3,13.816511057297854
10,10,1,fam,9.990000009990018e-07,13.816511057297856,3,13.816511057297854
11,11,2,fam,9.990000009990018e-07,13.816511057297856,3,13.816511057297854
12,12,0,fam,9.990000009990018e-07,13.816511057297856,3,13.816511057297854
13,13,1,fam,9.990000009990018e-07,13.816511057297856,3,13.816511057297854
14,14,3,nov,7.692307692307786e-44,99.27352326321144,3,13.816511057297854
15,15,0,fam,9.990000009990018e-07,13.816511057297856,3,13.816511057297854
16,16,1,fam,9.990000009990018e-07,13.816511057297856,3,13.816511057297854
17,17,2,fam,9.990000009990044e-16,34.53977689424426,3,13.816511057297854
18,18,0,fam,9.990000009990018e-07,13.816511057297856,3,13.816511057297854
19,19,1,fam,9.990000009990018e-07,13.816511057297856,3,13.816511057297854
20,20,2,fam,9.990000000000018e-07,13.816511058297856,3,13.816511057297854
0,0,0,fam,0.07692307692307693,2.5649493574615367,8,13.816511057297854
1,1,1,fam,7.6923076923077e-05,9.472704636443673,8,13.816511057297854
2,2,2,fam,7.692307692307707e-08,16.38045991542581,8,13.816511057297854
3,3,0,fam,9.99076923076925e-07,13.816434061185209,8,13.816511057297854
4,4,1,fam,9.990000769230787e-07,13.816510981297782,8,13.816511057297854
5,5,2,fam,9.990000000769247e-07,13.816511058220856,8,13.816511057297854
6,6,0,fam,9.990000009990788e-07,13.81651105729778,8,13.816511057297854
7,7,1,fam,9.990000009990018e-07,13.816511057297856,8,13.816511057297854
8,8,2,fam,9.990000009990018e-07,13.816511057297856,8,13.816511057297854
9,9,0,fam,9.990000009990018e-07,13.816511057297856,8,13.816511057297854
10,10,1,fam,9.990000009990018e-07,13.816511057297856,8,13.816511057297854
11,11,2,fam,9.990000009990018e-07,13.816511057297856,8,13.816511057297854
12,12,0,fam,9.990000009990018e-07,13.816511057297856,8,13.816511057297854
13,13,1,fam,9.990000009990018e-07,13.816511057297856,8,13.816511057297854
14,14,2,fam,9.990000009990018e-07,13.816511057297856,8,13.816511057297854
15,15,0,fam,9.990000009990018e-07,13.816511057297856,8,13.816511057297854
16,16,1,fam,9.990000009990018e-07,13.816511057297856,8,13.816511057297854
17,17,2,fam,9.990000009990018e-07,13.816511057297856,8,13.816511057297854
18,18,0,fam,9.990000009990018e-07,13.816511057297856,8,13.816511057297854
19,19,1,fam,9.990000009990018e-07,13.816511057297856,8,13.816511057297854
20,20,2,fam,9.990000009990018e-07,13.816511057297856,8,13.816511057297854
21,21,0,fam,9.990000009990018e-07,13.816511057297856,8,13.816511057297854
22,22,1,fam,9.990000009990018e-07,13.816511057297856,8,13.816511057297854
23,23,2,fam,9.990000009990018e-07,13.816511057297856,8,13.816511057297854
24,24,0,fam,9.990000009990018e-07,13.816511057297856,8,13.816511057297854
25,25,1,fam,9.990000009990018e-07,13.816511057297856,8,13.816511057297854
26,26,2,fam,9.990000009990018e-07,13.816511057297856,8,13.816511057297854
27,27,0,fam,9.990000009990018e-07,13.816511057297856,8,13.816511057297854
28,28,1,fam,9.990000009990018e-07,13.816511057297856,8,13.816511057297854
29,29,3,nov,7.692307692307889e-89,202.8898524479435,8,13.816511057297854
30,30,0,fam,9.990000009990018e-07,13.816511057297856,8,13.816511057297854
31,31,1,fam,9.990000009990018e-07,13.816511057297856,8,13.816511057297854
32,32,2,fam,9.990000009990044e-16,34.53977689424426,8,13.816511057297854
33,33,0,fam,9.990000009990018e-07,13.816511057297856,8,13.816511057297854
34,34,1,fam,9.990000009990018e-07,13.816511057297856,8,13.816511057297854
35,35,2,fam,9.990000000000018e-07,13.816511058297856,8,13.816511057297854
0,0,0,fam,0.07692307692307693,2.5649493574615367,18,13.816511057297854
1,1,1,fam,7.6923076923077e-05,9.472704636443673,18,13.816511057297854
2,2,2,fam,7.692307692307707e-08,16.38045991542581,18,13.816511057297854
3,3,0,fam,9.99076923076925e-07,13.816434061185209,18,13.816511057297854
4,4,1,fam,9.990000769230787e-07,13.816510981297782,18,13.816511057297854
5,5,2,fam,9.990000000769247e-07,13.816511058220856,18,13.816511057297854
6,6,0,fam,9.990000009990788e-07,13.81651105729778,18,13.816511057297854
7,7,1,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
8,8,2,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
9,9,0,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
10,10,1,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
11,11,2,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
12,12,0,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
13,13,1,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
14,14,2,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
15,15,0,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
16,16,1,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
17,17,2,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
18,18,0,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
19,19,1,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
20,20,2,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
21,21,0,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
22,22,1,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
23,23,2,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
24,24,0,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
25,25,1,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
26,26,2,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
27,27,0,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
28,28,1,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
29,29,2,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
30,30,0,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
31,31,1,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
32,32,2,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
33,33,0,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
34,34,1,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
35,35,2,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
36,36,0,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
37,37,1,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
38,38,2,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
39,39,0,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
40,40,1,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
41,41,2,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
42,42,0,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
43,43,1,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
44,44,2,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
45,45,0,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
46,46,1,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
47,47,2,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
48,48,0,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
49,49,1,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
50,50,2,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
51,51,0,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
52,52,1,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
53,53,2,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
54,54,0,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
55,55,1,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
56,56,2,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
57,57,0,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
58,58,1,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
59,59,3,nov,7.692307692308092e-179,410.12251081740754,18,13.816511057297854
60,60,0,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
61,61,1,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
62,62,2,fam,9.990000009990044e-16,34.53977689424426,18,13.816511057297854
63,63,0,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
64,64,1,fam,9.990000009990018e-07,13.816511057297856,18,13.816511057297854
65,65,2,fam,9.990000000000018e-07,13.816511058297856,18,13.816511057297854
0,0,0,fam,0.07692307692307693,2.5649493574615367,38,13.816511057297854
1,1,1,fam,7.6923076923077e-05,9.472704636443673,38,13.816511057297854
2,2,2,fam,7.692307692307707e-08,16.38045991542581,38,13.816511057297854
3,3,0,fam,9.99076923076925e-07,13.816434061185209,38,13.816511057297854
4,4,1,fam,9.990000769230787e-07,13.816510981297782,38,13.816511057297854
5,5,2,fam,9.990000000769247e-07,13.816511058220856,38,13.816511057297854
6,6,0,fam,9.990000009990788e-07,13.81651105729778,38,13.816511057297854
7,7,1,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
8,8,2,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
9,9,0,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
10,10,1,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
11,11,2,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
12,12,0,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
13,13,1,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
14,14,2,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
15,15,0,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
16,16,1,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
17,17,2,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
18,18,0,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
19,19,1,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
20,20,2,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
21,21,0,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
22,22,1,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
23,23,2,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
24,24,0,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
25,25,1,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
26,26,2,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
27,27,0,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
28,28,1,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
29,29,2,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
30,30,0,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
31,31,1,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
32,32,2,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
33,33,0,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
34,34,1,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
35,35,2,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
36,36,0,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
37,37,1,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
38,38,2,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
39,39,0,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
40,40,1,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
41,41,2,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
42,42,0,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
43,43,1,fam,9.990000009990018e-07,13.816511057297856,38,13.816511057297854
