exp_id,id_in_exp,yres,ypred,w
0,0,0.0002596519756230415,0.031013720105023592,0.05
0,1,5.0605152618872686e-05,0.03101372986687523,0.05
0,2,1.8372111654117402e-05,0.03101372986687523,0.05
0,3,9.577108311848993e-05,0.03101372986687523,0.05
0,4,6.866227271911559e-05,0.03101372986687523,0.05
1,0,0.0,0.0,0.05
1,1,5.203789859224772e-05,0.03101372986687523,0.05
1,2,4.055107976745332e-06,0.03101372986687523,0.05
1,3,5.604424050611593e-05,0.03101372986687523,0.05
1,4,0.00012513263949123925,0.03101372986687523,0.05
1,5,0.00011419636935811448,0.03101372986687523,0.05
1,6,0.00012069813143798937,0.03101372986687523,0.05
2,0,1.3791789523499073e-05,0.031013729866791483,0.05
2,1,0.0004494386848043748,3.1018787436621664e-08,0.05
2,2,0.00035721,0.0,0.05
2,3,0.00021904000000000002,0.0,0.05
3,0,0.0007041216141122823,0.04976471002396465,0.05
3,1,0.00014831364265481574,0.08077840887204957,0.05
3,2,2.786192768101169e-05,0.08077843989082112,0.05
3,3,8.241807085125218e-05,0.08077843989082112,0.05
