resampling_id,shift,coef
0,-20322.649002449798,6476.97673999495
1,-19841.98522893707,6323.7862334889805
2,-19233.14477037279,6129.745027622405
3,-18939.405952644403,6036.128656370987
4,-19019.516539297598,6061.66039398501
5,-19462.139376015086,6202.727020140484
6,-19847.325934713946,6325.488349329915
7,-19569.6092343162,6236.9783256013025
8,-19062.242185512638,6075.27732071249
9,-18864.636071768087,6012.2990345979
10,-18891.339600652485,6020.809613802574
11,-18875.317483321847,6015.70326627977
12,-19660.401232393662,6265.914294855924
13,-19462.13833239663,6202.726687532852
14,-19462.139376015082,6202.7270201404845
15,-19462.139375950384,6202.727020119864
16,-20849.84768084341,6644.995212598475
17,-19663.350105092508,6266.8554216727825
18,-19549.813417734895,6230.669841780225
19,-19612.36241020834,6250.604997344545
