outer_resampling_id,train_mse
0,2.665857690430821e-06
1,2.628549766378392e-06
2,2.5246993052132063e-06
3,2.5889161130444855e-06
4,2.668739228397247e-06
5,2.6797766591818854e-06
6,2.0172191278021796e-06
7,2.531223914146392e-06
8,2.4791764599780335e-06
9,2.5830989941922615e-06
10,2.67566606058806e-06
11,2.668243554305699e-06
12,2.5684358237554893e-06
13,2.3880036568041184e-06
14,2.386744087782891e-06
15,2.252935766828032e-06
16,2.504975377106996e-06
17,2.634682165671077e-06
18,2.6721752302693905e-06
19,2.597199476084708e-06
