resampling_id,shift,coef
0,-0.0592483809330864,0.050862409704856046
1,-0.058023991474159764,0.05039160146015155
2,-0.054287923369044255,0.04895499021375303
3,-0.052389057318577875,0.04822482891937804
4,-0.05290710992286027,0.04842403304965577
5,-0.05525832140662908,0.04932813243039748
6,-0.05826032004701988,0.05048247568301467
7,-0.05646440439270779,0.04979190138030448
8,-0.053183404638964954,0.048530275250094505
9,-0.05190554157698089,0.04803890507306536
10,-0.05207822577454631,0.04810530644833957
11,-0.051974615256007065,0.048065465623175034
12,-0.057051527637547825,0.05001766489232516
13,-0.05415075917156035,0.048902247163261324
14,-0.054722692194676,0.049122169656662766
15,-0.05509623447383712,0.04926580596739102
16,-0.07020955072738061,0.05188850566833836
17,-0.05341785802816716,0.049369721803255204
18,-0.05392484745815963,0.04957814323792173
19,-0.05289795285699907,0.04998447492281122
