outer_resampling_id,train_mse
0,5.240257871156316e-06
1,4.927457761848546e-06
2,4.722998140763093e-06
3,5.2799574542188465e-06
4,5.321598429207177e-06
5,5.548317261620706e-06
6,4.022522550832771e-06
7,5.1766617549192195e-06
8,5.220549167246284e-06
9,5.4317742240315485e-06
10,5.547927704730748e-06
11,5.340792132255211e-06
12,5.5498637560027014e-06
13,5.436437497712526e-06
14,5.328136724416793e-06
15,5.055558861533639e-06
16,5.503950163807322e-06
17,5.48021628597285e-06
18,5.527654460603262e-06
19,5.539971476941559e-06
