outer_resampling_id,train_mse
0,7.056807319831985e-06
1,7.603353085696985e-06
2,7.743455089937011e-06
3,7.517916205220475e-06
4,7.598382274835288e-06
5,7.789608076341022e-06
6,7.597404355308404e-06
7,7.76694150864643e-06
8,7.635484504086322e-06
9,7.4299880119967365e-06
10,7.462812597683169e-06
11,7.44330740087599e-06
12,7.73031339912252e-06
13,6.874288866090872e-06
14,6.792488618930967e-06
15,7.153814096659006e-06
16,5.076192343946065e-06
17,7.400591912784329e-06
18,7.628960929286178e-06
19,7.371897975716549e-06
