,n_fam,nt_norm,steady
0,1,0.04904722314830767,4.118586461776078
1,3,0.049174106908931314,4.118459639966961
2,8,0.04917411502843905,4.118459631851418
3,18,0.04917411502843905,4.118459631851418
4,38,0.04917411502843905,4.118459631851418
