outer_resampling_id,train_mse
0,7.724119193920787e-06
1,8.37960542665011e-06
2,8.486516213379276e-06
3,8.244664129458832e-06
4,8.329565066657385e-06
5,8.544732826096375e-06
6,8.375036961180851e-06
7,8.528864348463981e-06
8,8.369036907926028e-06
9,8.152606323329046e-06
10,8.1869047070786e-06
11,8.16651508960834e-06
12,8.497358059662952e-06
13,7.261731870374614e-06
14,7.500482710743474e-06
15,7.904266390475257e-06
16,5.696871660617976e-06
17,7.970558590476606e-06
18,8.409571353288154e-06
19,8.199711210336789e-06
