outer_resampling_id,train_mse
0,6.023290127009954e-06
1,5.551134683430323e-06
2,5.096702041135494e-06
3,5.737845604267505e-06
4,6.393394093995307e-06
5,6.422743188394575e-06
6,4.905429696187624e-06
7,6.120364346910372e-06
8,6.235570548845957e-06
9,6.408218732966466e-06
10,6.303482527863943e-06
11,5.614519487337998e-06
12,6.3302053143680184e-06
13,6.421401384544577e-06
14,6.387117732830968e-06
15,6.239313429090804e-06
16,6.324707214336183e-06
17,6.36931394259337e-06
18,6.410279085758042e-06
19,6.384924950913037e-06
