resampling_id,shift,coef
0,-0.07025188837126357,0.03897856678209151
1,-0.06939570841328241,0.038745642490888445
2,-0.06731270453107772,0.03817895998645354
3,-0.06616766790854618,0.03786745205962285
4,-0.07218151671744308,0.03950352337635588
5,-0.07067146023242887,0.039092711568429556
6,-0.07041101526351254,0.03902185735230746
7,-0.06849987519614284,0.0385019305058165
8,-0.0678232065062453,0.03831784236698023
9,-0.06961356376926679,0.03880491017626748
10,-0.07427322778551007,0.040072574676131616
11,-0.08265238853453741,0.04235213058041345
12,-0.06927355327345804,0.0387124101089632
13,-0.07089165866200066,0.03915261668843841
14,-0.07155000815968375,0.03933172107961495
15,-0.0726760722789613,0.03963806752511032
16,-0.07250091891370496,0.039127776987938456
17,-0.06936782205771863,0.03908075640381734
18,-0.07126756916260102,0.03908596181119505
19,-0.06968886963218207,0.03911421086935998
