resampling_id,train_rss,train_mse,train_nmse
0,0.00023524680667255055,1.238141087750266e-05,0.028581474609755575
1,0.00022038461230377998,1.1599190121251577e-05,0.025716970699374175
2,0.00019440921805808796,1.023206410832042e-05,0.02220789722843524
3,0.00018877585594476336,9.93557136551386e-06,0.021586225122897516
4,0.00021549078487679942,1.1341620256673653e-05,0.02461645752350185
5,0.0002442420077328588,1.2854842512255727e-05,0.033481350022916745
6,0.0002331274812137128,1.2269867432300673e-05,0.027212934545647775
7,0.00023884061574530897,1.2570558723437314e-05,0.02749734598155031
8,0.00023839962474464624,1.2547348670770855e-05,0.027224975505226637
9,0.00024321133534180263,1.2800596596936981e-05,0.027850400822010495
10,0.00024205819965693578,1.2739905245101884e-05,0.027702776427062422
11,0.0002119796915600798,1.1156825871583147e-05,0.02426839645754429
12,0.00022384585968679004,1.1781361036146843e-05,0.02586839112040558
13,0.0002416532502808986,1.2718592120047295e-05,0.02847716322269485
14,0.00024403136993904554,1.2843756312581345e-05,0.029043030079235838
15,0.00023515092414892248,1.2376364428890656e-05,0.02858622931358722
16,0.00024318775574860794,1.2799355565716207e-05,0.03398413061854225
17,0.0002429835068621538,1.2788605624323884e-05,0.03145025012296828
18,0.00024387913755336785,1.2835744081756203e-05,0.03377379797249489
19,0.00024398463987793489,1.2841296835680784e-05,0.03248158052092891
