resampling_id,shift,coef
0,0.02476174997280719,0.021741782260721355
1,0.025101716590297612,0.021588633018404964
2,0.025700283164948923,0.02131898884551395
3,0.0254918687242124,0.02141287604515197
4,0.022729769456021013,0.022657155301888297
5,0.02455048239266518,0.0218369547516665
6,0.024646487345964214,0.021793706135184953
7,0.025367034429037295,0.021469111795186183
8,0.02596915759180256,0.021197865439178176
9,0.026105579284171877,0.02113640976162928
10,0.025674175096837316,0.021330750091012547
11,0.025001637896570138,0.021633716786421713
12,0.024038296310719447,0.022067685965672226
13,0.023115652699804194,0.022483321391829052
14,0.022736686208136823,0.022654039421412624
15,0.022134137940646302,0.022925477279948304
16,0.01988810442456817,0.022088801413265136
17,0.025389853631436983,0.021825628059357973
18,0.024819073096799732,0.02184318586078764
19,0.027195265881991032,0.021992952284225865
