outer_resampling_id,train_mse
0,1.1341840868038288e-05
1,1.1319679477323308e-05
2,1.123526665153303e-05
3,1.129803613035314e-05
4,1.123822789603527e-05
5,1.1343683087664056e-05
6,9.860109282481361e-06
7,1.0218531579298067e-05
8,9.581743794395263e-06
9,9.547396027755679e-06
10,9.980748298116228e-06
11,1.0342618144185036e-05
12,1.1151007632441993e-05
13,1.0725491104443575e-05
14,1.051358850137116e-05
15,1.0054338303283317e-05
16,1.1238424352697792e-05
17,1.1286708167500206e-05
18,1.1330636359415547e-05
19,1.1304286303631118e-05
