resampling_id,train_rss,train_mse,train_nmse
0,7.896247560798149e-05,4.155919768841131e-06,0.00959360096587575
1,9.061153415194249e-05,4.769028113260131e-06,0.010573579273306096
2,9.414911717458684e-05,4.955216693399307e-06,0.010754911414418636
3,9.05673109313968e-05,4.766700575336674e-06,0.010356230953139643
4,9.188663074424672e-05,4.836138460223511e-06,0.010496612855100219
5,9.464749054187938e-05,4.98144687062523e-06,0.012974532059568547
6,9.047981027640588e-05,4.762095277705573e-06,0.010561694150923772
7,9.40088204538908e-05,4.947832655467937e-06,0.010823088247664803
8,9.248524628123452e-05,4.867644541117607e-06,0.010561713623913779
9,8.910421311626891e-05,4.689695427172048e-06,0.01020342266009262
10,8.965243270428714e-05,4.718549089699323e-06,0.010260430354638316
11,8.932692557201525e-05,4.701417135369224e-06,0.010226551553882265
12,9.319471379666299e-05,4.904984936666473e-06,0.010769899028820884
13,9.428569176745083e-05,4.962404829865833e-06,0.011110916285650418
14,8.874541241993148e-05,4.670811179996394e-06,0.010561903098564971
15,8.681818334860773e-05,4.569378070979355e-06,0.010554092044395365
16,6.534186707431077e-05,3.4390456354900404e-06,0.009131160977562966
17,9.453091714100419e-05,4.975311428473905e-06,0.01223548473240526
18,9.311416514885643e-05,4.900745534150338e-06,0.01289498984482354
19,8.027317165383536e-05,4.224903771254493e-06,0.010686736222611714
