outer_resampling_id,train_mse
0,5.294076321973589e-06
1,5.999807266786611e-06
2,6.161522915945972e-06
3,5.946453934003082e-06
4,6.02402829554128e-06
5,6.200655663629341e-06
6,5.994762505790378e-06
7,6.173465961151131e-06
8,6.059599405070616e-06
9,5.861249214957863e-06
10,5.893098410608079e-06
11,5.874178085064398e-06
12,6.133805202440452e-06
13,6.155537343769199e-06
14,5.534431332527699e-06
15,5.565446573967924e-06
16,4.30774208623059e-06
17,6.1784609934009435e-06
18,5.994080750085588e-06
19,5.3678356430572005e-06
