subID,var_name,mle_ll,mle_var,opt_success,opt_it,opt_time,cvID,ll_per_mouse
-1,lambda_N,4999.102331785328,0.31824881794687226,True,198,3629.842242721468,0,312.443895736583
-1,beta_1,4999.102331785328,18.968247931751993,True,198,3629.842242721468,0,312.443895736583
-1,epsilon,4999.102331785328,0.04733307925685913,True,198,3629.842242721468,0,312.443895736583
-1,k_leak,4999.102331785328,0.15203121312091458,True,198,3629.842242721468,0,312.443895736583
-1,alph_leak,4999.102331785328,0.3782905839554048,True,198,3629.842242721468,0,312.443895736583
-1,eps_leak,4999.102331785328,0.024617899093595096,True,198,3629.842242721468,0,312.443895736583
-1,lambda_N,5569.741644356669,0.3420869100795436,True,161,3152.5713370461017,1,348.1088527722918
-1,beta_1,5569.741644356669,17.340241373579072,True,161,3152.5713370461017,1,348.1088527722918
-1,epsilon,5569.741644356669,0.04326043442845481,True,161,3152.5713370461017,1,348.1088527722918
-1,k_leak,5569.741644356669,0.19734713144429442,True,161,3152.5713370461017,1,348.1088527722918
-1,alph_leak,5569.741644356669,0.3686385834571028,True,161,3152.5713370461017,1,348.1088527722918
-1,eps_leak,5569.741644356669,0.027213047696801624,True,161,3152.5713370461017,1,348.1088527722918
-1,lambda_N,3122.8858420730076,0.5843070777446343,True,218,2187.1815122663975,2,195.18036512956297
-1,beta_1,3122.8858420730076,16.11440291294387,True,218,2187.1815122663975,2,195.18036512956297
-1,epsilon,3122.8858420730076,0.012709484087429982,True,218,2187.1815122663975,2,195.18036512956297
-1,k_leak,3122.8858420730076,0.002121847703858735,True,218,2187.1815122663975,2,195.18036512956297
-1,alph_leak,3122.8858420730076,0.21066815681377452,True,218,2187.1815122663975,2,195.18036512956297
-1,eps_leak,3122.8858420730076,0.5142800996854269,True,218,2187.1815122663975,2,195.18036512956297
-1,lambda_N,4577.709077374095,0.6254839251616958,True,215,4258.90105523169,3,286.1068173358809
-1,beta_1,4577.709077374095,28.399505621365464,True,215,4258.90105523169,3,286.1068173358809
-1,epsilon,4577.709077374095,0.03537759238981562,True,215,4258.90105523169,3,286.1068173358809
-1,k_leak,4577.709077374095,0.1657994212999231,True,215,4258.90105523169,3,286.1068173358809
-1,alph_leak,4577.709077374095,0.2510455248947223,True,215,4258.90105523169,3,286.1068173358809
-1,eps_leak,4577.709077374095,0.2505600123591208,True,215,4258.90105523169,3,286.1068173358809
-1,lambda_N,5579.53775512498,0.36543243703266054,True,188,3956.600287819281,4,348.72110969531127
-1,beta_1,5579.53775512498,16.930994220224658,True,188,3956.600287819281,4,348.72110969531127
-1,epsilon,5579.53775512498,0.04085843049532149,True,188,3956.600287819281,4,348.72110969531127
-1,k_leak,5579.53775512498,0.14067362164558608,True,188,3956.600287819281,4,348.72110969531127
-1,alph_leak,5579.53775512498,0.3467843514754704,True,188,3956.600287819281,4,348.72110969531127
-1,eps_leak,5579.53775512498,0.028421030014740317,True,188,3956.600287819281,4,348.72110969531127
