subID,var_name,mle_ll,mle_var,opt_success,opt_it,opt_time,cvID,ll_per_mouse
-1,lambda_N,5067.32492438923,0.533736918966359,True,406,7716.263833990321,0,281.5180513549572
-1,beta_1,5067.32492438923,1.0777788769617231,True,406,7716.263833990321,0,281.5180513549572
-1,epsilon,5067.32492438923,0.0002185842005825009,True,406,7716.263833990321,0,281.5180513549572
-1,k_leak,5067.32492438923,0.9945972846952045,True,406,7716.263833990321,0,281.5180513549572
-1,alph_leak,5067.32492438923,0.5015226552028212,True,406,7716.263833990321,0,281.5180513549572
-1,eps_leak1,5067.32492438923,44.1717738496484,True,406,7716.263833990321,0,281.5180513549572
-1,eps_leak2,5067.32492438923,0.00018862123513267465,True,406,7716.263833990321,0,281.5180513549572
-1,w_cnov,5067.32492438923,0.997523753885765,True,406,7716.263833990321,0,281.5180513549572
-1,lambda_N,5817.607779157602,0.5336512633136067,True,440,8146.737266005948,1,323.2004321754223
-1,beta_1,5817.607779157602,1.0611727386188414,True,440,8146.737266005948,1,323.2004321754223
-1,epsilon,5817.607779157602,9.779020714666574e-08,True,440,8146.737266005948,1,323.2004321754223
-1,k_leak,5817.607779157602,0.9172603481560535,True,440,8146.737266005948,1,323.2004321754223
-1,alph_leak,5817.607779157602,0.49839328415130524,True,440,8146.737266005948,1,323.2004321754223
-1,eps_leak1,5817.607779157602,63.47818517717989,True,440,8146.737266005948,1,323.2004321754223
-1,eps_leak2,5817.607779157602,0.00017078588912784233,True,440,8146.737266005948,1,323.2004321754223
-1,w_cnov,5817.607779157602,0.9977266433579925,True,440,8146.737266005948,1,323.2004321754223
-1,lambda_N,5885.297691267409,0.562253519500173,True,318,6005.3010015152395,2,326.9609828481894
-1,beta_1,5885.297691267409,1.6172470902699174,True,318,6005.3010015152395,2,326.9609828481894
-1,epsilon,5885.297691267409,4.316266058239803e-05,True,318,6005.3010015152395,2,326.9609828481894
-1,k_leak,5885.297691267409,0.7668378624733463,True,318,6005.3010015152395,2,326.9609828481894
-1,alph_leak,5885.297691267409,0.4982004174841363,True,318,6005.3010015152395,2,326.9609828481894
-1,eps_leak1,5885.297691267409,57.9281401346837,True,318,6005.3010015152395,2,326.9609828481894
-1,eps_leak2,5885.297691267409,0.001338624116337574,True,318,6005.3010015152395,2,326.9609828481894
-1,w_cnov,5885.297691267409,0.8451465663066049,True,318,6005.3010015152395,2,326.9609828481894
-1,lambda_N,5573.558287316949,0.5295988776731652,True,347,6490.608559736982,3,309.6421270731638
-1,beta_1,5573.558287316949,1.457337944189312,True,347,6490.608559736982,3,309.6421270731638
-1,epsilon,5573.558287316949,1.335578860802278e-08,True,347,6490.608559736982,3,309.6421270731638
-1,k_leak,5573.558287316949,0.8616442701740672,True,347,6490.608559736982,3,309.6421270731638
-1,alph_leak,5573.558287316949,0.4981920224886396,True,347,6490.608559736982,3,309.6421270731638
-1,eps_leak1,5573.558287316949,46.473890856073666,True,347,6490.608559736982,3,309.6421270731638
-1,eps_leak2,5573.558287316949,0.00018604598504685672,True,347,6490.608559736982,3,309.6421270731638
