resampling_id,train_rss,train_mse,train_nmse
0,9.038920595600523e-05,4.757326629263433e-06,0.010981899527433534
1,9.087994945198873e-05,4.7831552343151965e-06,0.01060490100822395
2,9.327956419070263e-05,4.9094507468790855e-06,0.010655579996424814
3,9.045272467379297e-05,4.760669719673314e-06,0.010343128193042237
4,9.1574011410203e-05,4.8196848110633156e-06,0.010460900977388547
5,9.34775966469748e-05,4.919873507735516e-06,0.012814159864185125
6,8.80256529464144e-05,4.632929102442863e-06,0.010275220748311246
7,9.22922459661995e-05,4.857486629799974e-06,0.01062546171566204
8,9.206629768225758e-05,4.8455946148556625e-06,0.01051387015370147
9,8.91732030938415e-05,4.693326478623237e-06,0.010211322779243718
10,8.965605678278645e-05,4.718739830672971e-06,0.010260845118676728
11,8.936979063044866e-05,4.703673191076245e-06,0.010231458940172819
12,9.12411093806337e-05,4.8021636516123005e-06,0.010544133838438947
13,8.880543015368726e-05,4.673970008088803e-06,0.010465105379747822
14,8.361390763411457e-05,4.400731980742872e-06,0.009951184698371383
15,8.551014519671952e-05,4.50053395772208e-06,0.010395079790047952
16,5.29323129232938e-05,2.785911206489147e-06,0.007396995094548734
17,9.105871847556353e-05,4.792564130292817e-06,0.011786065272150715
18,9.128353154160099e-05,4.804396396926368e-06,0.012641473081424395
19,8.308615027032275e-05,4.372955277385408e-06,0.011061226975311549
