,n_fam,nt_norm,steady
0,1,2.2141269507826884,4.1012310507396466
1,3,2.9712047175432788,3.3969824688072134
2,8,3.805619034597375,2.6835858967279425
3,18,4.558985177328131,2.1355768811929656
4,38,5.278574072976612,1.7317377943306174
