resampling_id,shift,coef,outer_resampling_id
0,0.026415872390700916,0.023787569040596826,0
1,0.024899211782315446,0.024561616330980446,0
2,0.02292375318785211,0.025569817087204467,0
3,,0.02510138592122534,0
0,0.026415872390700916,0.023787569040596826,1
1,0.02531429706194807,0.024349772208306374,1
2,0.023177907502406787,0.02544010615686668,1
3,,0.024987035865662043,1
0,0.026415872390700916,0.023787569040596826,2
1,0.026353744467033976,0.023819276827233907,2
2,0.023834469589774848,0.025105021232865867,2
3,,0.024703579340007328,2
0,0.026415872390700916,0.023787569040596826,3
1,0.02648274222517409,0.02375344115865923,3
2,0.023788192716098142,0.025128639231829418,3
3,,0.02470475907719235,3
0,0.026415872390700916,0.023787569040596826,4
1,0.024643450147128095,0.024692147578120577,4
2,0.022375059292401675,0.025849850089100367,4
3,,0.025251173431807838,4
0,0.0261262322252794,0.023935390632316953,5
1,0.025530986392494313,0.024239182015459642,5
2,0.023245440049985563,0.02540564005075366,5
3,,0.024971910542894524,5
0,0.026204715120232248,0.023895335875277826,6
1,0.025530986392494313,0.024239182015459642,6
2,0.023183462068693483,0.025437271312367064,6
3,,0.024981886594652794,6
0,0.02552976273625695,0.02423980652419262,7
1,0.025530986392494313,0.024239182015459642,7
2,0.02248649681519387,0.025792976512976972,7
3,,0.025247018335826703,7
0,0.026525638277170787,0.023731548605616968,8
1,0.025530986392494313,0.024239182015459642,8
2,0.023235316605681015,0.025410806681039934,8
3,,0.024935871622427646,8
0,0.02700115005513724,0.023488865040654963,9
1,0.025530986392494313,0.024239182015459642,9
2,0.023595316185840636,0.025227076255115298,9
3,,0.02478785834813517,9
0,0.026819733331121032,0.023581453404115188,10
1,0.025530986392494313,0.024239182015459642,10
2,0.0234353201323937,0.025308732303250214,10
3,,0.024850938956476457,10
0,0.026806841490725465,0.02358803292102957,11
1,0.025530986392494313,0.024239182015459642,11
2,0.02341507067967894,0.025319066872447126,11
3,,0.024858033586846965,11
0,0.025734377809660612,0.024135378584108948,12
1,0.0246531964402961,0.0246871734317781,12
2,0.02322440722312096,0.025416374425045178,12
3,,0.02524149687443021,12
0,0.026706801673740576,0.02363908953108425,13
1,0.025869051309211435,0.02406664622774824,13
2,0.02322440722312096,0.025416374425045178,13
3,,0.02484406180791922,13
0,0.02654517149601194,0.02372157957560927,14
1,0.025699226418455047,0.024153318549692174,14
2,0.02322440722312096,0.025416374425045178,14
3,,0.024888348744097982,14
0,0.026599903987372293,0.023693646143172795,15
1,0.025789312070696145,0.024107342175918027,15
2,0.02322440722312096,0.025416374425045178,15
3,,0.024846167984325557,15
0,0.02225225081051816,0.0241459301282126,16
1,0.021217686117714307,0.02464874781086045,16
2,0.01900514935668028,0.02572408182785766,16
3,,0.02494939811181709,16
0,0.02786330467642662,0.023634402724228593,17
1,0.02701490057802681,0.024064354374862214,17
2,0.024607594050469757,0.025284321860941563,17
3,,0.02494939811181709,17
0,0.026760795987979074,0.023662952579052352,18
1,0.02592637800883973,0.02409748468631065,18
2,0.023597070188328476,0.02531049670307467,18
3,,0.02494939811181709,18
0,0.02840543926846166,0.023886106703472097,19
1,0.027526541491085212,0.02435199383757832,19
2,0.025357371035517516,0.025501830181400897,19
3,,0.02494939811181709,19
